Date,Close,High,Low,Open,Volume
2023-08-15,102.31343078613281,102.57269199741071,101.40119967569981,101.85251301203495,6197600
2023-08-16,102.2942123413086,104.0706522071806,101.85250348405665,101.85250348405665,5953100
2023-08-17,100.87305450439453,103.54251628678018,100.61378601414087,103.15841943242842,5692800
2023-08-18,100.64260864257812,100.8730711889309,99.63436247493244,99.70157888610882,5836100
2023-08-21,98.77014923095703,101.28597715949957,98.54929111552683,101.27637272160098,6697600
2023-08-22,97.42581176757812,98.2996324485606,96.7248416612888,96.94569244643333,9814700
2023-08-23,94.82357025146484,95.24607761767751,92.71104807248103,93.12395100054167,20909100
2023-08-24,93.74808502197266,95.24606211008657,93.68086861793181,94.77553995576201,10310000
2023-08-25,94.90999603271484,95.15005572400686,93.92095127675817,94.58351836905707,7290600
2023-08-28,95.6685791015625,96.08148203585415,94.93880296386926,95.63016867441446,6006600
2023-08-29,97.7234878540039,98.09798768151293,95.75500294326248,96.05267459159963,8641600
2023-08-30,98.04036712646484,98.72213570571509,97.473829825441,97.59865821565651,4822100
2023-08-31,97.66586303710938,98.79894483070305,97.56984064633814,98.53968364301684,7046200
2023-09-01,98.61970520019531,99.19777937258257,97.8103954783636,98.24395662061299,6359400
2023-09-05,96.65424346923828,98.2343162441454,96.5675356544428,97.79112581709697,6698700
2023-09-06,96.51936340332031,96.64461047964153,95.41138361840765,96.11471221771767,6096000
2023-09-07,94.35157012939453,95.15124311751096,94.07216604858478,94.66951346451712,9927100
2023-09-08,94.10107421875,94.54426464365042,93.72532565523417,94.51536203885868,6435000
2023-09-11,93.25322723388672,94.78512400417155,93.05090166143087,94.73695544917416,7584700
2023-09-12,92.78113555908203,93.61934046401987,92.66551779433382,93.44591749220321,6307700
2023-09-13,92.61734008789062,93.64824124737184,92.16452039030337,92.78113375575319,7140700
2023-09-14,93.63861846923828,94.11071150209851,92.39575500057177,93.18579138949796,7075300
2023-09-15,92.74260711669922,94.56354485776532,92.61735268596621,94.56354485776532,10467300
2023-09-18,92.02000427246094,92.84857989877067,91.79840538842447,92.49209729422903,6946300
2023-09-19,91.16252899169922,92.00073394615963,90.96020340439458,91.5671801663085,9386600
2023-09-20,90.60372161865234,91.91402697277687,90.4013960294935,90.5362797555994,10274200
2023-09-21,88.24324035644531,90.07381463343525,88.13726658808413,90.00637277141723,7958600
2023-09-22,87.53028106689453,88.95620414876718,87.24124767031479,88.23360963140051,9289400
2023-09-25,87.28942108154297,87.5302859340586,86.50902131158814,86.71134690562783,8291700
2023-09-26,86.87512969970703,87.38576199012621,86.49938113314907,86.71134337082006,8060500
2023-09-27,86.15252685546875,87.38575355493695,85.95020128920703,87.2508698440958,7631000
2023-09-28,86.3548583984375,86.49937877022998,85.42030900881726,85.84422612196735,16315600
2023-09-29,92.12599182128906,95.83530909540443,91.16253240720134,95.73896462411805,34935400
2023-10-02,91.1047134399414,92.85820915629861,90.30504776892438,92.68478617992871,12776300
2023-10-03,91.61534118652344,92.54026858182768,90.73859704701049,90.8734807607817,10964300
2023-10-04,92.3861083984375,92.74259097296067,91.64424799812922,92.08743837827078,8045400
2023-10-05,92.28977966308594,92.71370416439598,91.79841329571404,92.28977966308594,7430000
2023-10-06,93.56153106689453,94.13960516352455,91.58643660691342,92.2897651140641,8532900
2023-10-09,93.3399429321289,93.59044443136514,92.41502280103948,93.24359846338014,5964200
2023-10-10,94.05290985107422,95.24759745623025,93.67716127081859,93.69642722466753,8499000
2023-10-11,95.0452651977539,95.33429858889025,94.42865180926269,94.71768520039903,7642900
2023-10-12,95.62335205078125,96.3941225642315,94.92002340596197,95.90275617814166,10705200
2023-10-13,96.25923156738281,97.1648783991814,95.81603377767554,95.95091750476494,8774700
2023-10-16,98.31139373779297,98.83166267300325,95.96055055290464,96.07616832204411,10845400
2023-10-17,99.24595642089844,99.80475729526607,98.24395774698696,98.24395774698696,9253800
2023-10-18,99.9781723022461,100.1034267206178,99.16886998635847,99.20740924196427,8757300
2023-10-19,99.28448486328125,100.53697755626192,99.09178859086109,99.97816939216024,8391100
2023-10-20,98.91837310791016,99.97817695929616,98.82202863971357,99.54462317710563,7823500
2023-10-23,99.05325317382812,99.96854396440824,98.05125457025815,98.3981005234405,5966100
2023-10-24,101.33666229248047,101.78948939688486,99.8722072054182,99.8722072054182,9252200
2023-10-25,99.75657653808594,101.20176548423254,99.70840063296994,100.64295732757586,7054700
2023-10-26,96.36520385742188,98.8798334247681,96.29776199491347,98.44627964444429,11222600
2023-10-27,94.3997573852539,96.67351485821158,94.23596369707751,96.13397993418216,9602700
2023-10-30,98.08016204833984,98.3210268791554,95.38247300296108,95.38247300296108,8206700
2023-10-31,99.01470947265625,99.16886648964385,97.69477493010287,97.69477493010287,6558500
2023-11-01,97.19377136230469,98.91836438826441,96.31702722320536,98.80275397686425,7272400
2023-11-02,101.24031066894531,101.69313774136268,98.16687297790011,98.32103000281305,8135100
2023-11-03,103.14795684814453,103.71640169351691,102.17486818586468,102.54098009686597,7568000
2023-11-06,103.33100891113281,103.66821819270194,102.48316738167169,103.05160483480094,5231900
2023-11-07,105.36392211914062,105.36392211914062,103.3117562132283,103.39846403220777,7745800
2023-11-08,105.392822265625,106.65495171650366,104.92072922188298,105.373556312061,8639700
2023-11-09,103.09014892578125,105.88418246959293,103.01307041477412,105.8071039585858,9154200
2023-11-10,102.23267364501953,103.88982492627231,101.75094396328844,103.4177245457355,8897700
2023-11-13,100.3924560546875,101.85691830608056,100.37319010296888,101.51970902142133,7055600
2023-11-14,101.88582611083984,103.18649476128147,101.52934350565035,101.70276648241666,9674800
2023-11-15,103.88019561767578,105.07488325464915,102.82039171307301,102.91673618610743,11140800
2023-11-16,103.67786407470703,104.05361264342602,103.090153267098,103.18649773460847,5386800
2023-11-17,102.08815002441406,104.25593352327776,101.66422556577398,104.11141315323124,6352600
2023-11-20,102.43498992919922,102.65658879694566,101.25956843639405,102.12668325490696,6197400
2023-11-21,102.6565933227539,102.80110634003474,101.50043773022844,102.29047407734578,5803500
2023-11-22,103.9765396118164,104.08252073684977,102.91673571209486,103.57188841656834,6280300
2023-11-24,103.70677185058594,104.05361783140626,103.47554364690974,103.57188811922381,2443600
2023-11-27,104.01506805419922,104.26556953737438,102.9938035198401,103.72603466648448,5785000
2023-11-28,104.77620697021484,105.88418672094176,104.19813281567393,104.6027839887914,7287400
2023-11-29,106.33700561523438,108.05196199358839,106.12504339308074,106.75129340836796,9601800
2023-11-30,106.24066925048828,106.55861262994281,104.978539735857,106.49117076314447,8690900
2023-12-01,109.70146179199219,109.76913070827743,106.09565628758433,106.65634580843852,8051800
2023-12-04,111.31585693359375,111.48019468090187,109.23744391500637,109.31478192857215,10086600
2023-12-05,111.56719207763672,112.17621228689212,110.78415766532744,110.84216485813148,6960000
2023-12-06,112.24388885498047,113.23959179095873,111.72186833628766,112.13755093217125,6317000
2023-12-07,110.98717498779297,112.13755397924666,110.32015489747086,110.32015489747086,7294500
2023-12-08,112.05055236816406,112.41789686646975,110.6584976371381,110.68749754814134,6122200
2023-12-11,114.66064453125,115.44367160872388,113.51993468518059,113.86794835858201,7972800
2023-12-12,115.6563491821289,115.99469376540098,114.63164633697384,115.69501818812554,7378400
2023-12-13,117.1353988647461,117.39641280076845,115.2309928051755,115.37599972792587,8182900
2023-12-14,116.99040222167969,118.50812574572775,115.83036148846351,117.39642311612855,9590500
2023-12-15,117.50274658203125,117.99575977652252,116.58437435385217,116.90338809759938,13633300
2023-12-18,117.10639190673828,117.78308100503273,116.83571626742051,117.36740582705045,6874800
2023-12-19,118.55645751953125,119.23314668188526,117.5897545016777,117.68642332839131,7697300
2023-12-20,117.38674926757812,119.28148632197528,116.97106666952331,117.0967354083366,9176600
2023-12-21,118.45012664794922,119.1944921462036,117.26108599541594,118.22778907080976,16533300
2023-12-22,104.44258880615234,107.11069104398742,103.87223022389593,104.65526463765954,46666200
2023-12-26,104.42325592041016,105.07095254254008,103.90124278519896,104.69393895857718,12846700
2023-12-27,103.5628890991211,104.97427458541388,103.29221344084009,104.73259883689747,10157900
2023-12-28,105.19661712646484,105.75730662035583,103.25354208748863,103.64022475139132,9352900
2023-12-29,104.95494842529297,106.29866505660742,104.49092772240505,105.33196201966989,7667500
2024-01-02,103.00220489501953,104.2589143367997,102.90552869727166,104.02690768799324,9326600
2024-01-03,100.57579040527344,103.90125139619956,100.53712139661624,102.1998518920793,10573700
2024-01-04,98.89373016357422,100.16977796163637,98.89373016357422,99.04839882451785,10420600
2024-01-05,98.68104553222656,100.22776888101282,98.50703869452819,99.04839002276371,8044500
2024-01-08,100.16976165771484,100.23743056874358,98.3426936845811,98.68103823972473,9414200
2024-01-09,99.31906127929688,99.95708878099606,99.0870546311146,99.73474385227588,7759500
2024-01-10,100.31476593017578,100.3727731247635,98.9613876457708,99.27073230725743,6784700
2024-01-11,102.37385559082031,102.48019351751317,100.27611171944119,100.74979415402636,9537700
2024-01-12,101.56182098388672,102.77986890291302,101.23314548411084,102.4705242191526,6680900
2024-01-16,98.33304595947266,100.74980384335525,97.98503223416478,100.47912814041797,10547900
2024-01-17,97.46300506591797,97.9366875140772,96.90231550462622,97.68535002138168,8226200
2024-01-18,97.57901000976562,98.05269244781871,96.73797568577172,97.63700983371034,8852400
2024-01-19,98.39103698730469,98.77771968920835,96.351292925738,97.65634059122365,8517200
2024-01-22,97.21165466308594,98.42003345464322,96.75730305740298,98.3620336327633,9897400
2024-01-23,98.50704193115234,98.7390485972536,97.8593526599669,98.24602797834936,8208000
2024-01-24,97.40499877929688,98.41037080946462,97.33732986262014,98.39103261878054,7879300
2024-01-25,97.41466522216797,98.352368381121,96.75730683885568,98.14936162124856,10063700
2024-01-26,99.32872772216797,99.83141000903497,97.84967339453752,98.1880179506363,9735800
2024-01-29,100.42111206054688,100.5467881796315,97.96568538249437,99.45440899243293,8860800
2024-01-30,100.71111297607422,100.83678170363427,99.69607193498152,99.89907866812842,7542800
2024-01-31,98.14935302734375,100.82712442982364,97.75300863811339,100.62411031236789,11547600
2024-02-01,98.3717041015625,98.84538652936557,97.25999412273747,98.50704193807766,7666700
2024-02-02,97.35665893554688,98.03335546556211,96.11928026682702,97.52099667662652,8966900
2024-02-05,96.3609619140625,97.2406578689373,95.75194163761071,97.15365813316951,10097900
2024-02-06,99.19339752197266,99.2127283372245,95.82926776552775,96.18695053823627,11368600
2024-02-07,100.3341064453125,100.86578867640472,98.94205174868372,98.98072075418548,9447800
2024-02-08,100.31476593017578,101.46514484727852,99.61874597334972,100.95279344313114,6330400
2024-02-09,101.02046203613281,101.44581371008387,99.88942131260856,100.34377289608202,5449000
2024-02-12,103.61123657226562,103.85291234264548,101.16547895607897,101.25247869324329,7501900
2024-02-13,101.50381469726562,102.27718004510251,100.77878744942802,101.49414560219407,6180500
2024-02-14,102.7895278930664,102.87652761962129,100.98179069594575,101.32980435288191,5743300
2024-02-15,102.51885986328125,103.76590028874054,102.30618401541723,103.45655561239984,7201300
2024-02-16,100.06343078613281,101.21380235458159,98.26536259470213,101.14613343879049,14590100
2024-02-20,99.86042022705078,100.38243334302321,98.76804114551545,99.69607511609522,8759500
2024-02-21,101.76482391357422,102.00649966915209,99.5027423815375,99.90875588082223,8888100
2024-02-22,101.5811538696289,102.48018796225054,100.61445086144901,102.27718121557581,6705500
2024-02-23,102.11282348632812,103.06986465647438,101.68747923050975,101.7551481377098,6947300
2024-02-26,101.05913543701172,102.56718980064926,100.30510825519295,101.80349352344956,5831500
2024-02-27,101.6488265991211,101.74549542849444,100.52744752738536,101.33948191991105,5317400
2024-02-28,100.8754653930664,101.9291755903641,100.24710691306606,100.63378962194007,4219800
2024-02-29,100.46944427490234,102.0548366236499,100.22776852204011,101.4844853870672,10811600
2024-03-01,98.83956909179688,100.8380970717414,98.79106569430799,100.77018639388996,7349300
2024-03-04,96.56941986083984,98.73286562857045,96.05523788200817,98.61645153628243,11050900
2024-03-05,95.37611389160156,96.21044934269187,95.07536764820007,96.04552446093682,8670600
2024-03-06,94.7164077758789,97.11269630818086,94.1634186839407,97.01568210641626,10045300
2024-03-07,95.25968933105469,95.46342135111048,94.76490733851446,95.06565354882898,8133900
2024-03-08,96.20075225830078,96.35597349808572,95.09476669192888,95.55074157418112,9043500
2024-03-11,98.0634536743164,98.72316061156577,96.4723970730166,96.91866832443394,8537400
2024-03-12,97.19032287597656,98.34481200705214,96.67614088030057,97.78211920352706,7040900
2024-03-13,98.33509063720703,98.95599037684661,97.33583035002796,97.60747306090668,7326400
2024-03-14,97.26792907714844,99.43137473490822,97.1029967852744,99.15002835666364,8350900
2024-03-15,96.66642761230469,98.14107016423452,96.3753775976132,97.30673468394222,15208500
2024-03-18,95.79328155517578,96.68583144761506,95.57984587223832,96.0261245193125,7207000
2024-03-19,96.97686767578125,97.05448199205846,95.50223267505746,95.56043971141105,6168900
2024-03-20,97.27762603759766,97.44255833069423,96.07463359202512,96.48209770076122,7771700
2024-03-21,97.81121826171875,98.87838937028343,96.78285431731948,97.44256130471196,17176000
2024-03-22,91.05891418457031,92.32981717300295,88.98277930805361,91.04921054448135,41837400
2024-03-25,90.95220947265625,92.6693839307477,90.00145245288311,91.2626593849212,14548800
2024-03-26,89.81712341308594,91.05892300322316,89.65219852414477,90.94250151600676,10816900
2024-03-27,91.32086181640625,91.340269098404,89.56488028278977,90.48652633152884,11095700
2024-03-28,91.17533874511719,91.98056325873458,90.6417495478024,91.5536993025917,11331700
2024-04-01,89.79771423339844,91.11712812046437,88.95368252447149,91.01041027653189,10360000
2024-04-02,88.23575592041016,89.15740929972064,87.93500968804285,89.02158794305743,11107300
2024-04-03,87.63426971435547,88.71114440602858,87.58575891135028,88.29397666599567,8876600
2024-04-04,86.41187286376953,88.33278673977041,86.23724432958763,88.2357651305619,12110300
2024-04-05,86.1887435913086,87.55666850245044,86.14994382514512,86.48949729190394,9716700
2024-04-08,87.31412506103516,87.56636793924586,86.14993968757206,86.45068597201283,8452500
2024-04-09,88.28427124023438,88.4394998853453,87.18799669054786,87.31411441341861,7191900
2024-04-10,86.34394836425781,87.41111927942943,86.12080906117151,87.21709089547402,7932900
2024-04-11,89.2544174194336,89.6521852237967,88.11933584387906,88.50740000865304,15330200
2024-04-12,89.2544174194336,90.09845642268888,88.40068217829747,89.26412105902273,10905900
2024-04-15,90.32159423828125,91.11712249741451,89.77830881303183,90.79696898537449,11597300
2024-04-16,90.60295104980469,91.37907951978883,88.91488013955528,90.26339761982774,10388200
2024-04-17,92.0096664428711,92.23280576140084,90.86488853591236,91.78653452605026,10181200
2024-04-18,92.88280487060547,93.01862622302728,91.70891609512623,92.32011958273301,10062900
